Date,AMZN,ORCL,AVGO,LYFT,CRM,PANW,MDB,SNOW,PLTR,IBM,DELL,NFLX,NOW,GOOGL,ASAN,INTU,AMD,HPE,KLAC,NVDA,TEAM,CRWD,UBER,AAPL,TSLA,QCOM,FTNT,CFLT,DDOG,MSFT,SQ,META,ABNB,TXN,ADBE,AI
2022-01-04 00:00:00+00:00,167.52200317382812,88.83999633789062,67.09200286865234,44.95000076293945,248.22999572753906,174.6666717529297,465.3699951171875,315.5299987792969,18.170000076293945,138.02000427246094,58.4900016784668,591.1500244140625,603.9400024414062,144.39950561523438,68.8499984741211,618.3200073242188,144.4199981689453,16.829999923706055,431.239990234375,29.290000915527344,334.989990234375,189.19000244140625,44.41999816894531,179.6999969482422,383.1966552734375,187.22999572753906,64.4280014038086,64.97000122070312,157.75999450683594,329.010009765625,156.3300018310547,336.5299987792969,170.8000030517578,190.8000030517578,554.0,30.81999969482422
2022-01-05 00:00:00+00:00,164.35699462890625,86.45999908447266,64.30000305175781,43.59000015258789,227.6699981689453,168.2866668701172,428.7699890136719,296.8699951171875,16.959999084472656,138.22000122070312,57.97999954223633,567.52001953125,572.760009765625,137.77499389648438,60.47999954223633,593.7000122070312,136.14999389648438,16.889999389648438,420.739990234375,27.604000091552734,311.6400146484375,179.2899932861328,43.2400016784668,174.9199981689453,362.7066650390625,186.5,60.698001861572266,60.79999923706055,145.52000427246094,316.3800048828125,143.49000549316406,324.1700134277344,162.25,186.82000732421875,514.4299926757812,29.329999923706055
2022-01-06 00:00:00+00:00,163.25399780273438,86.33999633789062,63.702999114990234,43.599998474121094,229.14999389648438,177.6366729736328,429.67999267578125,297.0899963378906,16.739999771118164,135.33999633789062,58.040000915527344,553.2899780273438,574.0399780273438,137.74749755859375,61.63999938964844,586.3900146484375,136.22999572753906,16.969999313354492,432.2200012207031,28.17799949645996,313.75,187.49000549316406,42.029998779296875,172.0,354.8999938964844,185.9499969482422,62.79999923706055,64.9000015258789,143.88999938964844,313.8800048828125,144.66000366210938,332.4599914550781,159.75,186.75999450683594,514.1199951171875,29.610000610351562
2022-01-07 00:00:00+00:00,162.5540008544922,87.51000213623047,61.915000915527344,43.099998474121094,228.30999755859375,175.163330078125,429.6300048828125,299.67999267578125,16.559999465942383,134.8300018310547,57.9900016784668,541.0599975585938,566.3900146484375,137.01699829101562,61.220001220703125,567.5599975585938,132.0,17.1299991607666,416.9100036621094,27.246999740600586,303.7099914550781,188.99000549316406,41.5099983215332,172.1699981689453,342.32000732421875,180.41000366210938,62.93199920654297,67.11000061035156,143.7899932861328,314.0400085449219,141.5399932861328,331.7900085449219,166.0500030517578,179.44000244140625,510.70001220703125,29.940000534057617
2022-01-10 00:00:00+00:00,161.48599243164062,89.27999877929688,62.11600112915039,44.130001068115234,229.6300048828125,174.20333862304688,435.0,302.7300109863281,16.5,135.02999877929688,59.880001068115234,539.8499755859375,572.0,138.66949462890625,61.56999969482422,570.1900024414062,132.0,17.0,418.7300109863281,27.399999618530273,312.9800109863281,192.5,42.599998474121094,172.19000244140625,352.7066650390625,179.67999267578125,64.94200134277344,69.9000015258789,146.3300018310547,314.2699890136719,144.47999572753906,328.07000732421875,160.7100067138672,182.9600067138672,525.8300170898438,29.540000915527344
2022-01-11 00:00:00+00:00,165.36199951171875,88.4800033569336,62.20500183105469,44.5,234.83999633789062,175.35000610351562,443.7900085449219,301.2699890136719,16.889999389648438,132.8699951171875,60.25,540.8400268554688,578.4400024414062,139.73599243164062,65.87000274658203,578.719970703125,137.30999755859375,17.040000915527344,425.6099853515625,27.816999435424805,314.95001220703125,196.11000061035156,43.619998931884766,175.0800018310547,354.79998779296875,185.39999389648438,64.71199798583984,71.97000122070312,148.60000610351562,314.9800109863281,148.42999267578125,334.3699951171875,168.61000061035156,184.63999938964844,529.8900146484375,30.450000762939453
2022-01-12 00:00:00+00:00,165.20700073242188,88.30999755859375,62.20000076293945,42.380001068115234,237.8300018310547,177.33999633789062,432.489990234375,307.1400146484375,16.719999313354492,133.58999633789062,59.95000076293945,537.219970703125,573.3900146484375,141.4304962158203,65.37000274658203,577.260009765625,137.47000122070312,17.149999618530273,433.8599853515625,27.999000549316406,320.5899963378906,187.97000122070312,43.040000915527344,175.52999877929688,368.739990234375,186.4199981689453,64.15799713134766,73.6500015258789,146.3300018310547,318.2699890136719,145.47000122070312,333.260009765625,169.5399932861328,186.02999877929688,532.3699951171875,30.239999771118164
2022-01-13 00:00:00+00:00,161.21400451660156,87.79000091552734,59.71900177001953,42.599998474121094,228.6300048828125,166.1999969482422,390.8299865722656,291.760009765625,16.010000228881836,134.75999450683594,60.16999816894531,519.2000122070312,521.260009765625,138.58700561523438,61.599998474121094,552.9199829101562,132.74000549316406,17.489999771118164,421.4800109863281,26.575000762939453,298.6499938964844,174.89999389648438,42.869998931884766,172.19000244140625,343.85333251953125,183.88999938964844,61.57600021362305,62.95000076293945,135.1300048828125,304.79998779296875,136.9499969482422,326.4800109863281,166.0,184.14999389648438,516.9000244140625,28.239999771118164
2022-01-14 00:00:00+00:00,162.13800048828125,87.69000244140625,59.637001037597656,41.2599983215332,231.22999572753906,166.3699951171875,396.8900146484375,289.5899963378906,16.010000228881836,134.2100067138672,60.529998779296875,525.6900024414062,531.02001953125,139.48049926757812,60.18000030517578,550.7899780273438,136.8800048828125,17.559999465942383,445.0,26.941999435424805,297.3900146484375,176.6999969482422,41.5099983215332,173.07000732421875,349.8699951171875,188.69000244140625,62.507999420166016,65.0,138.27999877929688,310.20001220703125,133.2899932861328,331.8999938964844,163.99000549316406,187.00999450683594,520.5999755859375,27.979999542236328
2022-01-18 00:00:00+00:00,158.91749572753906,85.55000305175781,57.77899932861328,38.43000030517578,226.05999755859375,167.4566650390625,387.2699890136719,287.67999267578125,14.970000267028809,132.94000244140625,59.47999954223633,510.79998779296875,522.3400268554688,135.9980010986328,53.209999084472656,537.8200073242188,131.92999267578125,17.31999969482422,412.9800109863281,25.902999877929688,293.6300048828125,172.85000610351562,38.40999984741211,169.8000030517578,343.5033264160156,178.86000061035156,61.694000244140625,61.75,131.8699951171875,302.6499938964844,130.0,318.1499938964844,154.69000244140625,182.27999877929688,513.3400268554688,26.969999313354492
